,article_title,article_url,journal_name,vol_title,vol_url,download
110,"Method development for the identification of methoxpropamine, 2-fluoro-deschloroketamine and deschloroketamine and their main metabolites in blood and hair and forensic application",https://www.sciencedirect.com/science/article/pii/S0379073821001377,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
111,The application of forensic proteomics to identify an unknown snake venom in a deceased toddler,https://www.sciencedirect.com/science/article/pii/S0379073821001407,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
112,Trace elements in forensic human lung: A new approach to the diagnosis of seawater drowning. A preliminary study,https://www.sciencedirect.com/science/article/pii/S0379073821001353,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
113,Evidence of exposure to organophosphorus toxicants by detection of the propionylated butyrylcholinesterase-derived nonapeptide-adduct as a novel biomarker,https://www.sciencedirect.com/science/article/pii/S0379073821001389/pdfft?md5=1bc67768eca8bd453ebd4245cec7ffdd&pid=1-s2.0-S0379073821001389-main.pdf,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
114,Evaluation of an inkless method for fingerprint recordings using hand sanitizer gel on thermal paper,https://www.sciencedirect.com/science/article/pii/S0379073821001079,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
115,"Houston Cocktail: Driving under influence of hydrocodone, alprazolam, and carisoprodol",https://www.sciencedirect.com/science/article/pii/S0379073821001390,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
116,The risk of inter-stub contamination during SEM/EDS analysis of gunshot residue particles,https://www.sciencedirect.com/science/article/pii/S0379073821000761,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
117,Technical note: A preliminary evaluation of a method for the examination of text substitutions using magneto-optical measurements,https://www.sciencedirect.com/science/article/pii/S0379073821000967,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
118,Technical note: A novel method for gentle and non-destructive removal of flesh from bones,https://www.sciencedirect.com/science/article/pii/S0379073821000980,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
119,Technical Note: Post-burial alteration of bones: Quantitative characterization with solid-state 1H MAS NMR,https://www.sciencedirect.com/science/article/pii/S0379073821001031,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
120,"Final thoughts on WWI and WWII Legislation, Recovery, Identification and Burial of Human Remains: Best practice, challenges, and recommendations",https://www.sciencedirect.com/science/article/pii/S0379073821000876,FSI,Volume 323 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/323/suppl/C,
121,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073821001183/pdfft?md5=042cbcbfb2daec2d721ee619666ff2e8&pid=1-s2.0-S0379073821001183-main.pdf,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
122,Reviewer Hall of Fame 2020,https://www.sciencedirect.com/science/article/pii/S0379073821000712/pdfft?md5=5be244864acac8d1dcf6e1286eb4a8da&pid=1-s2.0-S0379073821000712-main.pdf,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
123,Liquid chromatography-high-resolution mass spectrometry analysis of erectile dysfunction drugs and their analogues in food products,https://www.sciencedirect.com/science/article/pii/S0379073821000682,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
124,Measurement uncertainty in quantifying delta-9-tetrahydrocannabinol (THC) in blood using SPE and LC/MS/MS,https://www.sciencedirect.com/science/article/pii/S0379073821000645/pdfft?md5=eb326f641f8c4e7a3e3d7c702d7c25c5&pid=1-s2.0-S0379073821000645-main.pdf,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
125,Interpopulational differences in the frequency and distribution of delta types,https://www.sciencedirect.com/science/article/pii/S0379073821000694,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
126,Determination of synthetic cannabinoids in randomly urine samples collected from probationers in Turkey,https://www.sciencedirect.com/science/article/pii/S0379073821000724,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
127,Prevalence and correlates of spitting on police officers: New risks in the COVID era,https://www.sciencedirect.com/science/article/pii/S0379073821000670/pdfft?md5=db81273ae390a33fcb06cccafb075d07&pid=1-s2.0-S0379073821000670-main.pdf,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
128,Collecting data on textiles from the internet using web crawling and web scraping tools,https://www.sciencedirect.com/science/article/pii/S0379073821000736,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
129,Postmortem radiologic and pathologic findings in COVID-19: The Toronto experience with pre-hospitalization deaths in the community,https://www.sciencedirect.com/science/article/pii/S037907382100075X,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
130,Genetic analysis of sudden unexpected death cases: Evaluation of library preparation methods to handle heterogeneous sample material,https://www.sciencedirect.com/science/article/pii/S0379073821000888,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
131,A generalised Bayes' factor formula for evidence evaluation under activity level propositions: Variations around a fibres scenario,https://www.sciencedirect.com/science/article/pii/S0379073821000700/pdfft?md5=894bc019fcefccb31989fd8addf73a1f&pid=1-s2.0-S0379073821000700-main.pdf,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
132,An assessment of the potency related to Cannabis-based products in the South African market,https://www.sciencedirect.com/science/article/pii/S0379073821000748,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
133,Analysis of pharmaceutical products and dietary supplements seized from the black market among bodybuilders,https://www.sciencedirect.com/science/article/pii/S0379073821000918,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
134,Extensive phytocannabinoid profiles of seized cannabis and cannabis-based medicines – Identification of potential distinguishing markers,https://www.sciencedirect.com/science/article/pii/S0379073821000931,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
135,Age estimation from the biometric information of hand bones: Development of new formulas,https://www.sciencedirect.com/science/article/pii/S0379073821000979,FSI,Volume 322 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/322/suppl/C,
136,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073821000815/pdfft?md5=f01baf387dbf22f04892db64fc423304&pid=1-s2.0-S0379073821000815-main.pdf,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
137,High-field and benchtop NMR spectroscopy for the characterization of new psychoactive substances,https://www.sciencedirect.com/science/article/pii/S0379073821000384,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
138,Judges and forensic science education: A national survey,https://www.sciencedirect.com/science/article/pii/S0379073821000347,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
139,Analysis of condom evidence in forensic science: Background survey of the human vaginal matrix using DRIFTS and pyrolysis-GC/MS,https://www.sciencedirect.com/science/article/pii/S037907382100044X,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
140,Analysis of water-soluble paper for forensic discrimination,https://www.sciencedirect.com/science/article/pii/S0379073821000396,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
141,Relationship between betahydroxybutyrate (BHB) and acetone concentrations in postmortem blood and cause of death,https://www.sciencedirect.com/science/article/pii/S0379073821000463,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
142,Development of Dermestes tessellatocollis Motschulsky under different constant temperatures and its implication in forensic entomology,https://www.sciencedirect.com/science/article/pii/S0379073821000438,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
143,Longitudinal comparison of ascites attenuation between antemortem and postmortem computed tomography,https://www.sciencedirect.com/science/article/pii/S0379073821000475,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
144,Alpha-Pyrrolidinopentiothiophenone (α-PVT): A forensic case study including plasma concentrations,https://www.sciencedirect.com/science/article/pii/S0379073821000414,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
145,SYBR Green real-time qPCR method: Diagnose drowning more rapidly and accurately,https://www.sciencedirect.com/science/article/pii/S0379073821000402,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
146,Illicit drugs seizures in 2013–2018 and characteristics of the illicit market within the Neapolitan area,https://www.sciencedirect.com/science/article/pii/S037907382100058X,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
147,An evaluation of the Acsádi and Nemeskéri Complex Method of adult age estimation in a modern South African skeletal sample,https://www.sciencedirect.com/science/article/pii/S0379073821000608,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
148,Investigating the chemical impurity profiles of fentanyl preparations and precursors to identify chemical attribution signatures for synthetic method attribution,https://www.sciencedirect.com/science/article/pii/S0379073821000621,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
149,Testing the cross-applicability of juvenile sex estimation from diaphyseal dimensions,https://www.sciencedirect.com/science/article/pii/S0379073821000591,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
150,"Methamphetamine-related postmortem cases in Jeddah, Saudi Arabia",https://www.sciencedirect.com/science/article/pii/S0379073821000669,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
151,"Measuring calibration of likelihood-ratio systems: A comparison of four metrics, including a new metric devPAV",https://www.sciencedirect.com/science/article/pii/S0379073821000426,FSI,Volume 321 ,https://www.sciencedirect.com/journal/forensic-science-international/vol/321/suppl/C,
